"","ID","NC.1","NC.2","NC.3","NC.4","NC.5","NC.6","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","logFC","logCPM","PValue","FDR"
"2116","GB51535",391,269,311,306,257,218,287,271,239,280,331,302,0.388598332683728,5.52564159994107,0.194247068267683,0.774616922572484
"2117","GB52614",40,30,109,60,17,68,16,10,37,35,39,55,-0.407055775904999,2.59155346766797,0.195479262529605,0.774616922572484
"2118","GB52701",558,341,705,474,285,522,200,116,303,310,413,568,-0.317587479559349,5.80583929462309,0.195641951864118,0.774616922572484
"2119","GB53023",375,279,367,286,175,403,265,96,366,460,276,563,0.328870848252101,5.54759660394587,0.19444793277416,0.774616922572484
"2120","GB53345",184,208,344,267,100,140,155,39,123,171,147,120,-0.347353748523332,4.56259511952996,0.194413804218473,0.774616922572484
"2121","GB53398",319,279,432,305,166,265,235,118,325,405,322,319,0.280701695831699,5.40109812307614,0.195623739214427,0.774616922572484
"2122","GB53918",463,489,250,301,469,172,312,424,283,1123,318,241,0.559754769424531,6.027885359233,0.194421200552779,0.774616922572484
"2123","GB53925",2962,1321,1383,4171,1124,1171,1417,242,2024,3097,7302,2370,0.622033081730851,8.39653976698332,0.193088072250071,0.774616922572484
"2124","GB54153",154,105,29,69,73,14,90,64,53,171,110,79,0.596941767055788,3.75183347935485,0.194729439955954,0.774616922572484
"2125","GB49476",359,172,214,259,184,140,100,63,147,194,109,288,-0.349904985741955,4.74605203748744,0.196311054049157,0.775266995567308
"2126","GB46307",56,38,226,93,22,121,28,16,45,58,64,98,-0.456135718448461,3.26597887676685,0.196499924164227,0.775604548271515
"2127","GB49949",135,100,255,154,71,156,55,42,108,121,107,130,-0.290922691457938,4.06873894031939,0.196694524912712,0.775604548271515
"2128","GB55005",246,104,175,142,116,122,127,65,173,202,199,160,0.324950997141502,4.50516378324238,0.196656275994322,0.775604548271515
"2129","GB55520",49,36,75,81,14,47,23,11,16,19,18,83,-0.500309289498762,2.4893176690184,0.196766215832943,0.775604548271515
"2130","GB51743",83,43,319,144,39,168,36,11,95,86,89,137,-0.473573384661534,3.76609153602926,0.196889881435247,0.775727645542062
"2131","GB40027",161,119,48,123,33,56,23,45,42,64,63,61,-0.500354704115482,3.39203825615627,0.197138761485708,0.775979590238302
"2132","GB42022",100,66,209,97,28,96,21,31,60,49,70,109,-0.404499906579607,3.42125653068016,0.197054648713372,0.775979590238302
"2133","GB42653",476,305,612,480,192,268,434,219,323,360,368,437,0.339939730696828,5.79639779299976,0.198404164027053,0.776300370582222
"2134","GB43940",56,41,65,41,37,26,45,50,26,39,66,33,0.46924288028957,2.8468469903923,0.198439850480262,0.776300370582222
"2135","GB44544",187,144,207,161,101,119,85,75,60,119,85,125,-0.347615502896105,4.1864766108089,0.197787182657052,0.776300370582222
"2136","GB44636",254,192,608,274,115,266,120,62,175,229,182,315,-0.305674276644771,4.9714700567056,0.198294096155376,0.776300370582222
"2137","GB44651",143,89,77,57,36,49,45,31,77,142,117,90,0.397137749907777,3.54112501728743,0.19851532355451,0.776300370582222
"2138","GB44962",16,27,106,61,6,34,18,5,14,25,32,33,-0.536989377058374,2.12571925720232,0.197450037591465,0.776300370582222
"2139","GB47520",2972,2352,13507,7186,2939,6855,2015,1056,5530,4628,2341,4696,-0.471681796578536,9.27134983378139,0.19835199778603,0.776300370582222
"2140","GB49661",217,176,327,264,104,207,117,56,118,167,171,217,-0.285695975810402,4.65443849327965,0.197902197360813,0.776300370582222
"2141","GB49848",6033,2182,4952,8918,2518,14077,714,299,7168,6207,2354,6273,-0.672582311273442,9.42109666495381,0.197924815244509,0.776300370582222
"2142","GB50338",36,21,89,33,16,35,22,17,45,50,43,47,0.356412601903309,2.46744891913991,0.197985459653732,0.776300370582222
"2143","GB50925",531,438,450,435,343,367,324,273,407,853,378,487,0.346168571274274,6.04629732450464,0.198441225612209,0.776300370582222
"2144","GB51537",444,418,322,296,455,231,259,349,381,897,348,318,0.460099878672763,5.95671450136074,0.19745868065254,0.776300370582222
"2145","GB51937",91,76,144,89,53,84,43,16,57,69,87,79,-0.322144193722425,3.40313375119251,0.197889777777486,0.776300370582222
"2146","GB52179",311,211,499,206,159,218,169,114,297,255,208,588,0.332178721481437,5.25543231750991,0.197889347750422,0.776300370582222
"2147","GB40653",2827,2395,2763,2834,1676,2626,1613,1151,3323,4790,2711,3252,0.374841118728912,8.59265560353403,0.199297961211841,0.776770805519963
"2148","GB44011",92,64,97,99,42,62,64,26,34,45,31,55,-0.413810869140646,3.15425328124832,0.198871831870031,0.776770805519963
"2149","GB45866",489,453,469,360,338,362,307,238,429,927,371,416,0.352767420709899,5.99912387030142,0.199434253835116,0.776770805519963
"2150","GB47439",164,101,341,212,63,224,58,51,124,108,120,214,-0.346817388876133,4.34436470626945,0.199359267715515,0.776770805519963
"2151","GB47974",1026,382,2692,923,382,2262,706,86,486,847,163,1729,-0.628464858017999,6.97380849709637,0.199025207978288,0.776770805519963
"2152","GB48204",28,20,101,42,7,41,12,7,30,22,21,35,-0.479502794282455,2.09053050858972,0.198921631240712,0.776770805519963
"2153","GB48929",975,1175,1619,1219,667,1326,647,1059,1093,1400,1297,1436,0.403551374292374,7.46499042926951,0.199468670864576,0.776770805519963
"2154","GB49514",122,123,254,139,103,175,76,59,188,219,189,214,0.302783500459013,4.47736182179097,0.199401340959225,0.776770805519963
"2155","GB55475",64,40,136,69,24,73,23,16,53,52,36,66,-0.361933261663989,2.92361813586488,0.199072669029176,0.776770805519963
"2156","GB53222",968,693,1119,843,606,757,498,467,1077,1618,754,908,0.364525733677478,6.97076130439498,0.199569401967554,0.776802607287438
"2157","GB43173",73,45,144,117,47,50,31,25,45,72,55,63,-0.352180703051172,3.18762399025618,0.199734667963075,0.777085458296768
"2158","GB44174",445,378,372,347,138,166,103,179,113,166,181,259,-0.418063554316618,5.13110777154127,0.200115154985769,0.77733324917589
"2159","GB49185",91,84,242,153,41,93,40,7,104,82,75,120,-0.423144488681406,3.65852771648858,0.200168869336165,0.77733324917589
"2160","GB50268",2780,3744,1455,2031,2800,909,2131,2281,2305,6668,2906,1553,0.571016047605998,8.71344202921764,0.19998948054073,0.77733324917589
"2161","GB55477",312,215,349,219,221,231,244,156,266,411,222,241,0.321811809333718,5.28589838141088,0.200023842411789,0.77733324917589
"2162","GB54653",106,70,158,85,47,103,52,42,113,150,91,115,0.300031380515597,3.76463283112702,0.200366558520737,0.777741054165597
"2163","GB41690",404,221,313,230,159,269,172,84,327,491,262,383,0.317522410565503,5.29618917789668,0.200604774812098,0.778305719012081
"2164","GB40690",93,99,151,151,32,38,12,30,59,50,90,76,-0.469628100802556,3.36939367764548,0.200927046524535,0.778508761948031
"2165","GB41831",85,57,146,93,29,48,31,11,45,65,67,64,-0.359664778388889,3.09590646474286,0.201693880285211,0.778508761948031
"2166","GB41836",748,541,1157,712,379,625,387,186,390,518,516,625,-0.315149197075114,6.30981092848621,0.20171488821204,0.778508761948031
"2167","GB42087",45,30,36,34,9,10,17,22,32,24,41,30,0.446392934721235,2.11712195481705,0.201592987441225,0.778508761948031
"2168","GB42211",200,165,532,296,120,261,88,61,188,204,195,274,-0.305988369268867,4.87126504282122,0.201010625384172,0.778508761948031
"2169","GB43311",31,20,58,71,18,101,11,4,60,30,42,24,-0.550274159065994,2.50492135249972,0.201770323788962,0.778508761948031
"2170","GB45041",211,117,284,179,87,171,124,73,191,240,148,225,0.271267151012053,4.61378712925437,0.20171750120155,0.778508761948031
"2171","GB45692",40,48,83,68,23,34,24,11,32,39,43,32,-0.3640353671067,2.53947071399899,0.201673455464271,0.778508761948031
"2172","GB45776",433,399,646,433,379,448,478,168,745,547,597,338,0.371650988612957,6.13043689706681,0.201507416398868,0.778508761948031
"2173","GB47065",103,81,62,55,54,32,61,122,44,32,75,39,0.614469258169176,3.49237197274826,0.201604566455507,0.778508761948031
"2174","GB47443",226,185,438,256,91,268,136,54,169,182,151,233,-0.299663479152532,4.78411596813165,0.201540708488436,0.778508761948031
"2175","GB49154",190,123,492,237,126,254,100,55,178,234,100,238,-0.323237509610423,4.72433649028405,0.201214756141882,0.778508761948031
"2176","GB49787",570,607,289,399,566,191,413,371,489,1209,542,296,0.514794842608566,6.29139450150982,0.201988161021691,0.778991106293215
"2177","GB48644",56,32,114,45,11,56,19,5,32,42,32,54,-0.427376145861076,2.50990211680377,0.20212469893931,0.779159611161548
"2178","GB53708",438,330,1322,637,170,662,237,72,399,538,323,583,-0.392585598072203,5.95213622467008,0.20224162926624,0.779252411754951
"2179","GB54326",90,55,94,54,44,76,51,37,80,91,69,82,0.312641426215196,3.3677815326383,0.202466780491321,0.779761919175385
"2180","GB44971",38,24,26,17,20,32,15,18,36,49,26,30,0.411107871319273,2.12537914658232,0.202647208613622,0.779966136931476
"2181","GB51536",26,21,65,19,12,42,6,4,25,35,7,34,-0.475273673593107,1.82639960680822,0.202705689304999,0.779966136931476
"2182","GB41981",554,2569,188,433,1005,129,401,464,401,9673,743,193,1.00769512996449,7.60288292778871,0.202816632629778,0.780016600195361
"2183","GB46741",72,51,80,50,30,57,42,22,51,144,50,59,0.365838373115827,3.10438087600739,0.202923236164489,0.780016600195361
"2184","GB51697",242,137,568,228,123,215,128,49,185,242,103,231,-0.32617485871137,4.78439391126883,0.202997647143311,0.780016600195361
"2185","GB48472",1131,1096,290,170,373,132,124,175,380,472,455,210,-0.6152979868552,5.96218242107099,0.203162543305057,0.780292935201849
"2186","GB42549",62,61,47,3,18,27,3,27,115,43,24,100,0.737802980215843,2.73835613413191,0.203258001774316,0.780302447799662
"2187","GB53430",242,223,235,190,134,158,159,118,177,345,183,202,0.305166771437767,4.88688792306217,0.203524304089893,0.780783207100549
"2188","GB54118",57,146,243,73,40,58,53,26,69,46,62,83,-0.435478103462448,3.49151940802417,0.203569310907531,0.780783207100549
"2189","GB45256",108,75,203,88,58,108,50,42,134,183,107,129,0.312343892530856,3.92392749225158,0.203713000813132,0.780977388224669
"2190","GB49408",197,105,203,160,107,131,127,84,146,181,144,182,0.284766988139605,4.46285239312285,0.20389747923408,0.78110088759911
"2191","GB50339",29,22,31,16,13,14,17,14,28,25,25,19,0.398153610988282,1.76568114494234,0.203931368533085,0.78110088759911
"2192","GB51598",1292,925,1626,1146,886,1348,752,373,1778,1984,1505,1789,0.375995700306796,7.51451189029269,0.204253669334745,0.781978463985941
"2193","GB43808",299,207,288,238,175,214,150,106,259,374,275,287,0.279624981283914,5.13106375199667,0.204449159188137,0.782369969861761
"2194","GB47838",90,41,284,148,49,154,51,33,59,76,71,146,-0.405148901740373,3.76817454770432,0.204556602674178,0.782424343501231
"2195","GB54605",664,634,687,607,275,737,203,168,563,591,326,550,-0.338220215075381,6.14101400974403,0.204885336121197,0.783324711038307
"2196","GB48538",537,669,360,583,507,206,416,448,525,999,477,429,0.468866010599196,6.34803871487014,0.204980466008827,0.783331544055589
"2197","GB42020",198,167,259,130,116,141,98,83,172,341,174,169,0.304316332859386,4.63219595656618,0.205710325504282,0.783669942823707
"2198","GB43392",1064,782,1774,955,857,999,933,999,914,1791,659,1055,0.424179336486659,7.35656411195373,0.205411627446281,0.783669942823707
"2199","GB47011",299,289,265,179,210,179,188,184,172,556,190,255,0.3839889025714,5.23748592952292,0.205418991915465,0.783669942823707
"2200","GB47091",101,93,17,73,10,7,7,20,2,31,15,69,-0.812797258475235,2.46847981250398,0.205666788712794,0.783669942823707
"2201","GB49544",2005,1097,1839,3770,1395,23600,1804,1225,496,1082,433,10791,-0.944696916515952,9.18169270110952,0.205648161799653,0.783669942823707
"2202","GB49948",350,310,242,260,223,229,202,233,215,469,261,291,0.363630599519481,5.41285340979038,0.205483602726201,0.783669942823707
"2203","GB53917",45,38,51,36,21,20,35,29,40,53,22,29,0.397359345993128,2.4688031208074,0.205722698288921,0.783669942823707
"2204","GB41295",34,27,96,31,20,41,11,10,37,36,25,29,-0.386162373128123,2.24673978395761,0.20596346636738,0.783875469276667
"2205","GB45282",138,119,257,150,76,122,90,43,154,332,126,158,0.323204691336499,4.36057603276774,0.205883763145447,0.783875469276667
"2206","GB49947",113,84,122,87,85,37,32,26,59,70,86,68,-0.378301961036914,3.42265510426024,0.206168806904299,0.783945911889841
"2207","GB53658",80,76,152,101,65,100,66,53,96,108,124,108,0.297740690808805,3.81599010521998,0.206138090220778,0.783945911889841
"2208","GB41659",832,596,1062,883,344,705,402,239,449,451,480,680,-0.328744808677901,6.39637569834153,0.207023837531772,0.784993657528948
"2209","GB43165",214,140,175,127,128,110,110,90,141,241,176,158,0.318528357868081,4.5116866103877,0.206978959181189,0.784993657528948
"2210","GB44091",5915,5779,8702,8659,3637,4048,2927,3058,1698,1899,4092,4957,-0.477986058567176,9.40701624200332,0.207258587221181,0.784993657528948
"2211","GB44941",503,484,1335,655,253,798,242,144,402,497,442,806,-0.34965643449023,6.19776380126143,0.206800669361627,0.784993657528948
"2212","GB46236",1201,133,2965,86,99,81,88,28,1635,653,3821,180,1.06977521861615,6.87506633542007,0.20744597040061,0.784993657528948
"2213","GB47503",1093,768,3747,1869,601,2990,688,169,1002,1080,832,2661,-0.514322587476519,7.56302452103924,0.207435481739799,0.784993657528948
"2214","GB48914",360,303,123,155,172,56,118,63,82,158,161,121,-0.486310086570707,4.57193297486468,0.206846845078611,0.784993657528948
"2215","GB51418",21,20,52,33,10,51,7,1,15,24,24,44,-0.489007674039578,1.86041430066036,0.207070261897714,0.784993657528948
"2216","GB54143",388,349,290,477,192,123,116,127,151,192,302,196,-0.39880524044147,5.16000493487901,0.207473299856912,0.784993657528948
"2217","GB55013",664,506,528,495,421,320,423,435,399,777,517,426,0.393010774744054,6.26902368298774,0.20718340911466,0.784993657528948
"2218","GB55128",31,20,33,23,18,26,21,18,24,22,31,38,0.377531116423212,2.02567085974368,0.206966470231247,0.784993657528948
"2219","GB43227",78,48,51,60,17,28,13,24,9,27,45,29,-0.510347889865957,2.43652133367908,0.207736391439987,0.785280989623591
"2220","GB45451",139,103,116,98,73,65,88,73,93,139,105,85,0.342144148507793,3.92757329317335,0.207672079743649,0.785280989623591
"2221","GB41617",238,136,566,410,145,328,173,78,176,210,121,344,-0.346126623082938,5.07135905372518,0.208011439050198,0.785966680103226
"2222","GB44373",188,152,403,228,78,170,57,47,165,201,126,191,-0.307837224495808,4.49806032619474,0.208357769889965,0.786033140601095
"2223","GB46231",397,262,967,582,233,610,226,102,388,433,277,507,-0.332258744745872,5.81557279857514,0.208237302535357,0.786033140601095
"2224","GB46526",446,367,703,569,260,262,219,108,304,361,334,376,-0.295951427504813,5.65483302521334,0.208735083788752,0.786033140601095
"2225","GB47944",251,241,463,405,147,234,200,52,165,202,195,297,-0.317373294622585,5.05801216967879,0.208965674056368,0.786033140601095
"2226","GB47972",86,164,32,121,92,33,111,108,51,323,66,43,0.647966930991931,4.0700974863652,0.208612436668409,0.786033140601095
"2227","GB48617",309,207,287,206,204,207,181,101,244,514,225,265,0.315424830055554,5.16998581660286,0.208606784987688,0.786033140601095
"2228","GB49953",328,231,324,192,131,208,166,119,260,295,256,262,0.276321905133462,5.08652413365485,0.208890066405644,0.786033140601095
"2229","GB52164",150,112,181,127,64,115,83,60,96,189,141,160,0.27532474989412,4.16368596765294,0.208584926965039,0.786033140601095
"2230","GB54973",972,639,1200,706,485,833,546,314,1135,1255,717,1131,0.346722346889783,6.88413038466968,0.208125953157741,0.786033140601095
"2231","GB55191",155,138,155,114,96,98,105,89,121,185,132,110,0.319690905182084,4.26542150798447,0.208949616072895,0.786033140601095
"2232","GB45824",245,190,317,196,123,177,172,137,229,275,154,188,0.296084769781428,4.91149449450809,0.209170314855848,0.786181724035499
"2233","GB53803",21,15,47,36,6,43,7,0,13,29,22,29,-0.515757752450242,1.68982455353494,0.209192539295909,0.786181724035499
"2234","GB45961",78,71,105,114,65,110,25,20,65,101,75,93,-0.333812220808312,3.46725687814351,0.209307277759875,0.786260821379083
"2235","GB50477",6778,8746,13630,33044,8034,38215,2593,671,16365,16602,4109,25166,-0.702200086896051,10.9164941097124,0.209408089231767,0.786287554735117
"2236","GB42637",182,43,54,77,22,22,61,12,76,33,284,43,0.693822892266195,3.49334332476594,0.2095355728136,0.786386192769311
"2237","GB52279",41,45,200,50,51,122,26,22,327,49,67,136,0.608693666294367,3.75326879241998,0.20971547895826,0.786386192769311
"2238","GB56004",264,208,510,253,139,308,170,113,360,373,275,327,0.282302564488427,5.2883197952598,0.209626232876461,0.786386192769311
"2239","GB50039",1051,1125,666,817,934,436,743,1095,688,1890,773,520,0.536858951698637,7.20412585629839,0.209992672701167,0.7870739210845
"2240","GB42998",708,768,469,530,681,371,499,579,515,1469,577,511,0.476040518472438,6.6657922451835,0.210335844656965,0.788008218018415
"2241","GB48149",39,26,88,29,16,18,8,23,13,18,21,13,-0.565216602371909,1.96770933554862,0.210502427916884,0.788280399410304
"2242","GB51263",579,547,424,421,333,332,387,565,357,399,531,295,0.466794997518602,6.16148083040024,0.210650193540841,0.788481901960185
"2243","GB51070",253,251,181,215,169,137,154,167,159,439,174,196,0.377517567065779,5.00515282836077,0.211083720390805,0.788830035406575
"2244","GB53402",84,65,108,73,65,58,49,33,95,130,73,98,0.321938869802969,3.52384538043838,0.211119192030883,0.788830035406575
"2245","GB53607",43,51,99,45,11,55,19,15,30,37,33,42,-0.398450623116367,2.52106902730044,0.211076647670066,0.788830035406575
"2246","GB54760",1485,971,1591,1307,746,1193,748,530,1494,2235,1588,1188,0.360020909792305,7.4974987634343,0.211069847447571,0.788830035406575
"2247","GB48376",68,45,103,78,36,58,33,26,87,92,72,82,0.316748634016045,3.24145469037423,0.211458904336746,0.789300759726274
"2248","GB50388",47,38,60,55,25,33,27,13,25,39,21,36,-0.349655556723388,2.39135085022743,0.211585993290226,0.789300759726274
"2249","GB51617",430,284,448,341,217,308,255,115,421,537,379,363,0.293149670292566,5.62273387014367,0.211378325945291,0.789300759726274
"2250","GB51683",4624,3753,7113,3822,2525,2770,2376,1122,5491,6363,7480,4492,0.408297992542567,9.24565365096439,0.211621390536716,0.789300759726274
"2251","GB45929",299,230,329,322,125,139,137,86,136,188,163,192,-0.303463514181344,4.81722674596147,0.211847573105453,0.789442643650517
"2252","GB48886",506,349,698,400,249,419,334,151,539,571,477,520,0.293776522016439,5.95868440934552,0.211794540711785,0.789442643650517
"2253","GB41760",4483,714,2761,5442,1086,11243,594,206,3027,3094,4056,3577,-0.693039346027422,8.81119267637191,0.212050839251093,0.789530828324198
"2254","GB43453",218,120,143,233,109,41,102,52,95,71,72,84,-0.449637124322745,4.07256254961155,0.212059400267248,0.789530828324198
"2255","GB40102",186,127,164,120,99,139,101,43,164,206,173,197,0.3016096680603,4.38356011581257,0.212640057617028,0.789632988486884
"2256","GB42053",23780,5405,42110,74194,14811,80449,5227,1924,24547,32238,2348,67844,-0.787082916645706,11.9738833964577,0.212839587697489,0.789632988486884
"2257","GB47233",191,123,189,151,105,106,124,83,134,274,111,137,0.312882901378672,4.42654470613699,0.21275132905499,0.789632988486884
"2258","GB48363",83,53,53,64,37,51,66,25,54,38,93,82,0.394585009054918,3.17354913470006,0.212362600642307,0.789632988486884
"2259","GB49421",82,57,123,77,49,82,35,43,76,135,96,89,0.312489375944402,3.52798766892007,0.212796180196115,0.789632988486884
"2260","GB51478",43,37,79,55,31,46,24,6,43,40,31,46,-0.338501718241527,2.54504630214661,0.212469067666245,0.789632988486884
"2261","GB54054",81,61,252,107,45,122,28,15,84,67,68,149,-0.397396580960404,3.58906596720856,0.212692264485299,0.789632988486884
"2262","GB54507",14816,8317,38270,29467,10192,32715,14193,4543,10441,8697,2544,28910,-0.567246774524773,11.1760527138922,0.212539521221136,0.789632988486884
"2263","GB48252",95,78,127,93,48,112,68,48,100,113,85,121,0.284962329448551,3.75240014232001,0.213061420541779,0.790106690758556
"2264","GB47579",180,120,29,214,108,150,23,58,63,120,129,95,-0.511421673197231,4.02618970807472,0.213553731453921,0.790269185459875
"2265","GB49728",141,100,239,149,65,113,82,40,167,249,154,119,0.308737611643803,4.24657668375248,0.213483608665954,0.790269185459875
"2266","GB51822",147,112,228,135,78,172,71,24,113,120,112,148,-0.295060703635767,4.09481427095287,0.213504834095633,0.790269185459875
"2267","GB52025",1386,1448,2182,1695,797,1556,931,670,671,1087,566,1126,-0.396292440500245,7.42287955470395,0.213483985449172,0.790269185459875
"2268","GB55816",150,129,22,58,27,56,19,45,32,52,45,26,-0.600051812667827,3.11016304306849,0.213576085870233,0.790269185459875
"2269","GB42281",106,94,362,171,62,191,49,27,138,129,112,158,-0.353720560430357,4.159612469993,0.213710640961789,0.790418553967092
"2270","GB42365",178,150,193,149,105,102,80,110,170,154,211,128,0.333139801120486,4.46480441044534,0.213818547381323,0.790469272962141
"2271","GB43733",152,233,86,229,175,69,141,122,144,658,122,91,0.547560977013096,4.82672710112025,0.214121663704957,0.790999653625363
"2272","GB45497",759,921,695,869,525,396,567,1048,458,561,734,655,0.518255618824567,6.84751998327177,0.214196417541197,0.790999653625363
"2273","GB47030",606,581,578,486,334,444,321,487,491,588,483,568,0.369463166985117,6.27651034066667,0.214244782255773,0.790999653625363
"2274","GB44870",411,311,563,333,204,335,175,167,456,619,355,393,0.294632442475254,5.68465609363407,0.21458373401567,0.791859907321663
"2275","GB44980",91,105,347,147,74,216,36,27,157,104,42,234,-0.445479101839038,4.14252802165939,0.214666502521066,0.791859907321663
"2276","GB41258",45,30,107,55,27,54,23,15,46,43,23,41,-0.358540914205256,2.6123386199646,0.216006037503791,0.792421253648105
"2277","GB43466",420,294,613,354,225,370,177,151,544,545,456,431,0.302482073323116,5.76274862583523,0.215647355850886,0.792421253648105
"2278","GB45381",47,19,81,47,23,43,20,25,44,60,47,60,0.338836453344606,2.6674340648977,0.215545128731772,0.792421253648105
"2279","GB46074",207,182,298,208,114,231,161,88,223,299,205,218,0.26171860920631,4.88706715469773,0.21603547473143,0.792421253648105
"2280","GB46215",202,126,180,123,106,115,101,67,155,202,164,164,0.283570163385742,4.39727617970944,0.216139988535155,0.792421253648105
"2281","GB46388",69,51,86,45,30,62,40,32,64,71,56,71,0.307284946961675,3.08463827680365,0.215811844661228,0.792421253648105
"2282","GB47141",47,16,42,24,23,39,10,8,21,22,29,30,-0.391426256966403,1.97758234193072,0.215619868788758,0.792421253648105
"2283","GB47754",289,187,311,199,129,232,135,121,242,293,199,310,0.266871222332707,5.01040240378881,0.215071776203267,0.792421253648105
"2284","GB49495",1356,819,2631,1563,580,1650,595,296,991,1050,815,1551,-0.367883715553927,7.28570281084874,0.216053663131479,0.792421253648105
"2285","GB51555",26,21,188,56,3,60,11,5,46,34,25,48,-0.606491418715111,2.49237732359347,0.215583402109282,0.792421253648105
"2286","GB51624",684,746,393,449,557,299,369,657,432,1398,391,404,0.519488062989555,6.51089756602079,0.215362795653297,0.792421253648105
"2287","GB52511",143,116,219,161,104,159,79,51,196,204,198,205,0.291643075212336,4.46098908199558,0.216140639847535,0.792421253648105
"2288","GB53054",29,27,175,56,21,57,21,3,50,16,49,49,-0.530764673048536,2.63659819041676,0.215052725696427,0.792421253648105
"2289","GB55394",52,23,39,29,7,20,8,6,11,32,16,29,-0.446105281080631,1.74079671914803,0.215916921644887,0.792421253648105
"2290","GB46253",274,261,722,653,202,352,156,61,334,206,367,423,-0.36669069311044,5.50888673992303,0.216294823340728,0.792533245513448
"2291","GB47688",70,60,198,94,21,75,23,13,64,52,37,117,-0.419083579157687,3.19774127448983,0.216456951486179,0.792533245513448
"2292","GB51342",508,525,523,411,288,348,284,209,493,1084,344,453,0.348764971142938,6.04434285225259,0.216548943274826,0.792533245513448
"2293","GB54688",489,334,316,330,339,248,346,186,352,715,328,329,0.361293248460125,5.77025994310481,0.216392741032722,0.792533245513448
"2294","GB41517",90,39,35,60,54,26,43,76,35,58,52,50,0.518949999013421,3.12925545349762,0.216901565102685,0.792669106521725
"2295","GB41694",38,47,105,65,15,39,18,6,32,63,22,52,-0.3927822050971,2.53240797921884,0.217035981079174,0.792669106521725
"2296","GB44118",171,157,270,170,143,98,83,107,41,54,114,102,-0.465517672895598,4.27562975281117,0.217008286564706,0.792669106521725
"2297","GB48289",3314,1917,2817,5348,1603,7270,863,442,2470,4979,911,4880,-0.543492041403866,8.68876616551099,0.217058342086144,0.792669106521725
"2298","GB49937",1027,727,3530,2963,839,6603,1080,463,1252,1488,818,3705,-0.577168419518969,8.11104421825567,0.216923655819926,0.792669106521725
"2299","GB45813",1097,847,1706,1477,511,767,476,342,548,554,912,956,-0.363014481382602,6.89666491634606,0.217340794866245,0.793355350377351
"2300","GB54348",131,116,278,202,73,116,50,61,93,91,92,171,-0.324835158606551,4.11608600524466,0.217464423842003,0.793461497774823
"2301","GB40537",485,388,402,400,325,210,263,237,349,749,397,363,0.350282716637331,5.83921060307215,0.217584656793278,0.793555167235632
"2302","GB50496",54,33,56,29,11,41,6,5,26,40,26,40,-0.408502056760787,2.13141691130733,0.217689133937302,0.793591317116349
"2303","GB47159",38,30,143,74,19,122,14,9,61,54,43,69,-0.469594609667052,2.94142586674086,0.218525749513132,0.796002797942097
"2304","GB55501",273,173,442,277,132,215,116,75,154,198,165,284,-0.265805192936012,4.86329973791135,0.218540329654265,0.796002797942097
"2305","GB45047",231,170,524,242,120,323,145,124,317,368,184,429,0.306394142549195,5.21690675719546,0.218967117578009,0.797211301828483
"2306","GB48444",120,86,180,109,58,115,43,26,91,112,81,96,-0.280430874957308,3.7142552803678,0.219463385278837,0.798671608525586
"2307","GB44886",471,417,824,490,181,433,259,154,249,332,290,442,-0.299116030517311,5.72827966936105,0.219765942527701,0.799079631582523
"2308","GB52352",104,72,107,73,35,37,24,24,54,49,43,72,-0.35202694947488,3.06471183048123,0.219731635626514,0.799079631582523
"2309","GB47845",100,90,126,90,62,68,62,96,78,110,77,76,0.368995290728739,3.77493834159397,0.220184004853021,0.800252996416871
"2310","GB43155",110,63,140,100,78,78,97,40,90,133,84,125,0.3079237219507,3.82323825461154,0.22042105632045,0.800421248222076
"2311","GB50323",306,187,369,224,151,231,165,112,284,355,191,315,0.262719752764439,5.12268288692174,0.22041544072635,0.800421248222076
"2312","GB54993",161,154,178,127,126,148,79,105,166,292,132,161,0.323134309723587,4.52432344056288,0.220623372198753,0.800809402894435
"2313","GB40720",130,105,257,102,60,144,62,31,89,128,86,123,-0.288418454601331,3.93193107661711,0.22124781266983,0.801090185678076
"2314","GB43168",151,66,220,156,55,131,60,29,80,83,85,156,-0.318294804953207,3.8779164686438,0.22136893953616,0.801090185678076
"2315","GB44400",162,94,150,117,72,105,102,60,129,170,90,125,0.285847973137649,4.0962471188148,0.221313029305168,0.801090185678076
"2316","GB48579",212,188,318,248,137,189,156,112,208,317,220,215,0.25972246371004,4.95041472981247,0.220852502843145,0.801090185678076
"2317","GB50373",194,107,176,107,74,136,38,25,97,120,138,123,-0.31956388201924,3.96807608095802,0.221255760169817,0.801090185678076
"2318","GB50457",116,100,564,239,105,224,61,26,179,170,72,310,-0.433137487217098,4.5511324463945,0.22136047679517,0.801090185678076
"2319","GB55811",483,380,320,405,355,346,287,294,322,794,363,406,0.362359373339236,5.92795449360778,0.221126584174741,0.801090185678076
"2320","GB43133",633,551,693,482,367,373,328,188,467,776,1139,493,0.37150031755676,6.29560001255879,0.221497706354917,0.801210668849337
"2321","GB44384",76,54,44,26,22,60,29,52,29,95,53,38,0.462150156745173,2.93427862147221,0.222031110964245,0.801600198717619
"2322","GB49192",208,168,263,183,142,192,129,63,242,319,201,247,0.278498486314537,4.82605584517358,0.222029922449008,0.801600198717619
"2323","GB51111",253,194,577,264,167,351,118,37,244,258,184,374,-0.329070768415477,5.08878082755468,0.222082991184278,0.801600198717619
